hangul,hanja,flag,date,note
개,忦,D,2017-06-04,
개,戤,D,2017-06-04,
개,摡,D,2017-06-04,
개,斺,D,2017-06-04,
개,溉,D,2017-06-04,
개,炌,D,2017-06-04,
개,炏,D,2017-06-04,
개,煯,D,2017-06-04,
개,犗,D,2017-06-04,
개,琾,D,2017-06-04,
개,瓂,D,2017-06-04,
개,砎,D,2017-06-04,
개,祄,D,2017-06-04,
개,絠,D,2017-06-04,
개,腉,D,2017-06-04,
개,蒈,D,2017-06-04,
개,蝔,D,2017-06-04,
개,衸,D,2017-06-04,
개,郂,D,2017-06-04,
개,鈣,D,2017-06-04,
개,鍇,D,2017-06-04,
개,鎎,D,2017-06-04,
개,鐦,D,2017-06-04,
개,阣,D,2017-06-04,
개,颽,D,2017-06-04,
개,魀,D,2017-06-04,
개,魪,D,2017-06-04,
개,鶛,D,2017-06-04,
개,㑘,D,2017-06-04,
개,㕢,D,2017-06-04,
개,㝏,D,2017-06-04,
개,㠹,D,2017-06-04,
개,㨟,D,2017-06-04,
개,㪡,D,2017-06-04,
개,㯼,D,2017-06-04,
개,㱾,D,2017-06-04,
개,㿍,D,2017-06-04,
개,䃈,D,2017-06-04,
개,䇒,D,2017-06-04,
개,䏗,D,2017-06-04,
개,䐩,D,2017-06-04,
개,䐴,D,2017-06-04,
개,䒓,D,2017-06-04,
개,䤤,D,2017-06-04,
개,䪱,D,2017-06-04,
개,䯰,D,2017-06-04,
개,䰺,D,2017-06-04,
개,䱄,D,2017-06-04,
개,䲸,D,2017-06-04,
객,客,D,2017-06-04,"손님 객, 부칠 객, 나그네 객, 지날 객"
객,喀,D,2017-06-04,"기침할 객, 토할 객"
객,塥,D,2017-06-04,
객,揢,D,2017-06-04,
객,碦,D,2017-06-04,
객,衉,D,2017-06-04,
객,㗆,D,2017-06-04,
객,䘔,D,2017-06-04,
갯,㖋,D,2017-06-04,
갯,㖎,D,2017-06-04,
갱,更,D,2017-06-04,다시 갱
갱,坑,D,2017-06-04,"빠질 갱, 묻을 갱, 구덩이 갱"
갱,羹,D,2017-06-04,국 갱
갱,粳,D,2017-06-04,메벼 갱
갱,賡,D,2017-06-04,"이을 갱, 일 갱"
갱,鏗,D,2017-06-04,"금석 소리 갱, 사람이름 갱"
갱,硜,D,2017-06-04,"아릿아릿할 갱, 알랑알랑할 갱, 돌소리 갱"
갱,秔,D,2017-06-04,
갱,鍞,D,2017-06-04,
갱,阬,D,2017-06-04,
갱,硻,D,2017-06-04,
갱,䎴,D,2017-06-04,
갱,硁,D,2017-06-04,
갱,赓,D,2017-06-04,
갱,铿,D,2017-06-04,
갱,劥,D,2017-06-04,
갱,坈,D,2017-06-04,
갱,妔,D,2017-06-04,
갱,稉,D,2017-06-04,
갱,羮,D,2017-06-04,
갱,銵,D,2017-06-04,
갱,㧶,D,2017-06-04,
갱,㰢,D,2017-06-04,
갱,㹴,D,2017-06-04,
갱,䃘,D,2017-06-04,
갱,䡖,D,2017-06-04,
갱,䡠,D,2017-06-04,
갱,䡰,D,2017-06-04,
갱,䢚,D,2017-06-04,
갹,醵,D,2017-06-04,술추렴
갹,蹻,D,2017-06-04,
갹,噱,D,2017-06-04,
갹,谻,D,2017-06-04,
갹,臄,D,2017-06-04,
갹,勪,D,2017-06-04,
갹,㖸,D,2017-06-04,
갹,㷾,D,2017-06-04,
갹,䣰,D,2017-06-04,
거,車,D,2017-06-04,"수레 거, 그물 거, 잇몸 거"
거,去,D,2017-06-04,"갈 거, 버릴 거, 오래될 거, 떨어질 거, 쫓을 거, 감출 거"
거,居,D,2017-06-04,"살 거, 곳 거, 앉을 거, 놓을 거, 쌓을 거"
거,巨,D,2017-06-04,"클 거, 많을 거, 억 거"
거,擧,D,2017-06-04,"들 거, 받들 거, 움직일 거, 일걸을 거"
거,拒,D,2017-06-04,"막을 거, 맞설 거, 다닥칠 거, 다다를 거"
거,距,D,2017-06-04,"며느리 발톱 거, 지낼 거, 뛸 거, 겨룰 거, 미눌 거, 떨어질 거"
거,據,D,2017-06-04,"의지할 거, 기댈 거, 웅거할 거, 짚을 거"
거,渠,D,2017-06-04,"개천 거, 도랑 거, 휑덩그렁할 거, 클 거, 껄껄 웃을 거, 무엇 거"
거,倨,D,2017-06-04,"거만할 거, 걸터 앉을 거, 굽을 거"
거,醵,D,2017-06-04,"술추렴 거, 추렴 걷을 거"
거,遽,D,2017-06-04,"급할 거, 두려울 거, 역말 수레 거"
거,据,D,2017-06-04,"가질 거, 길거할 거, 의지할 거, 손병 거"
거,祛,D,2017-06-04,"물리칠 거, 빌 거, 굳셀 거"
거,鉅,D,2017-06-04,"갈고리 거, 클 거, 강한 쇠 거, 갈구리 거"
거,炬,D,2017-06-04,"횃불 거, 불 땔 거, 햇불 거"
거,踞,D,2017-06-04,걸터앉을 거
거,鋸,D,2017-06-04,"톱 거, 다리 꺾는 형벌 거"
거,迲,D,2017-06-04,
거,裾,D,2017-06-04,옷 뒷자락 거
거,袪,D,2017-06-04,"소매 거, 소매 아귀 거"
거,蘧,D,2017-06-04,"패랭이꽃 거, 석죽화 거, 마음에 든든할 거"
거,莒,D,2017-06-04,"모시풀 거, 나라이름 거, 고을이름 거"
거,蕖,D,2017-06-04,연꽃 거
거,秬,D,2017-06-04,검은 기장 거
거,籧,D,2017-06-04,"대자리 거, 천상바라기 거, 양잠기 거"
거,駏,D,2017-06-04,"튀기 거, 거공벌레 거"
거,腒,D,2017-06-04,"건치 거, 꿩 포 거"
거,苣,D,2017-06-04,"상추 거, 검은 깨 거"
거,胠,D,2017-06-04,"열 거, 갈비 거"
거,筥,D,2017-06-04,"쌀 담는 광주리 거, 볏단 거"
거,佉,D,2017-06-04,나라이름 거
거,呿,D,2017-06-04,입 딱 벌일 거
거,昛,D,2017-06-04,밝을 거
거,舉,D,2017-06-04,
거,詎,D,2017-06-04,
거,琚,D,2017-06-04,
거,柜,D,2017-06-04,
거,㨿,D,2017-06-04,
거,㩀,D,2017-06-04,
거,耟,D,2017-06-04,
거,簴,D,2017-06-04,
거,㞐,D,2017-06-04,
거,鐻,D,2017-06-04,
거,璖,D,2017-06-04,
거,虡,D,2017-06-04,
거,弆,D,2017-06-04,
거,磲,D,2017-06-04,
거,阹,D,2017-06-04,
거,椐,D,2017-06-04,
거,璩,D,2017-06-04,
거,佢,D,2017-06-04,
거,俥,D,2017-06-04,
거,壉,D,2017-06-04,
거,岠,D,2017-06-04,
거,怇,D,2017-06-04,
거,懅,D,2017-06-04,
거,涺,D,2017-06-04,
거,鶋,D,2017-06-04,
거,举,D,2017-06-04,
거,拠,D,2017-06-04,
거,挙,D,2017-06-04,
거,榉,D,2017-06-04,
거,讵,D,2017-06-04,
거,钜,D,2017-06-04,
거,键,D,2017-06-04,
거,锯,D,2017-06-04,
거,伡,D,2017-06-04,
거,凥,D,2017-06-04,
거,勮,D,2017-06-04,
거,匷,D,2017-06-04,
거,厺,D,2017-06-04,
거,啹,D,2017-06-04,
거,姖,D,2017-06-04,
거,婮,D,2017-06-04,
거,崌,D,2017-06-04,
거,攑,D,2017-06-04,
거,櫸,D,2017-06-04,
거,欅,D,2017-06-04,
거,歫,D,2017-06-04,
거,洰,D,2017-06-04,
거,淭,D,2017-06-04,
거,澽,D,2017-06-04,
거,粔,D,2017-06-04,
거,紶,D,2017-06-04,
거,翗,D,2017-06-04,
거,艍,D,2017-06-04,
거,菃,D,2017-06-04,
거,蚷,D,2017-06-04,
거,蜛,D,2017-06-04,
거,螶,D,2017-06-04,
거,蟝,D,2017-06-04,
거,衐,D,2017-06-04,
거,襷,D,2017-06-04,
거,詓,D,2017-06-04,
거,豦,D,2017-06-04,
거,躆,D,2017-06-04,
거,鮔,D,2017-06-04,
거,鱋,D,2017-06-04,
거,麮,D,2017-06-04,
거,鼁,D,2017-06-04,
거,﨔,D,2017-06-04,
거,㝒,D,2017-06-04,
거,㠪,D,2017-06-04,
거,㣄,D,2017-06-04,
거,㪯,D,2017-06-04,
거,㫢,D,2017-06-04,
거,㭕,D,2017-06-04,
거,㯫,D,2017-06-04,
거,㰦,D,2017-06-04,
거,䅕,D,2017-06-04,
거,䆽,D,2017-06-04,
거,䒧,D,2017-06-04,
거,䛯,D,2017-06-04,
거,䝣,D,2017-06-04,
거,䝻,D,2017-06-04,
거,䟊,D,2017-06-04,
거,䢹,D,2017-06-04,
거,䱟,D,2017-06-04,
거,䵕,D,2017-06-04,
거,䶙,D,2017-06-04,
걱,巪,D,2017-06-04,
건,建,D,2017-06-04,"세울 건, 둘 건, 심을 건, 칼집 건, 별이름 건"
건,乾,D,2017-06-04,"하늘 건, 괘 이름 건, 서북쪽 건, 굳셀 건, 임금 건"
건,件,D,2017-06-04,"조건 건, 가지 건, 구별할 건, 나눌 건"
건,健,D,2017-06-04,"굳셀 건, 병 없을 건, 탐할 건"
건,巾,D,2017-06-04,"수건 건, 덮을 건"
건,鍵,D,2017-06-04,"열쇠 건, 수레 굴대 건, 열쇄 건"
건,虔,D,2017-06-04,"정성 건, 빼앗을 건, 죽일 건, 공경할 건"
건,腱,D,2017-06-04,힘줄 건
건,愆,D,2017-06-04,"죄 건, 허물 건, 어기어질 건"
건,蹇,D,2017-06-04,"절름거릴 건, 험할 건, 교만할 건, 절뚝발이 건"
건,騫,D,2017-06-04,"말 배 앓을 건, 이지러질 건, 휙 뛰어 나아갈 건, 이지러지는 건"
건,楗,D,2017-06-04,"문 빗장 건, 문지방 건"
건,褰,D,2017-06-04,"바지 건, 걷을 건, 발 걷을 건"
건,謇,D,2017-06-04,"말 더듬거릴 건, 바른말할 건"
건,鞬,D,2017-06-04,"칼집 건, 동개 건"
건,揵,D,2017-06-04,"멜 건, 막을 건, 들 건"
건,犍,D,2017-06-04,"불친 소 건, 짐승이름 건, 촉나라 고을이름 건"
건,睷,D,2017-06-04,눈으로 세어볼 건
건,搴,D,2017-06-04,
건,鶱,D,2017-06-04,
건,䖍,D,2017-06-04,
건,諐,D,2017-06-04,
건,湕,D,2017-06-04,
건,徤,D,2017-06-04,
건,乹,D,2017-06-04,
건,寋,D,2017-06-04,
건,㨜,D,2017-06-04,
건,骞,D,2017-06-04,
건,亁,D,2017-06-04,
건,囝,D,2017-06-04,
건,墘,D,2017-06-04,
건,寈,D,2017-06-04,
건,弿,D,2017-06-04,
건,攐,D,2017-06-04,
건,攓,D,2017-06-04,
건,旔,D,2017-06-04,
건,榩,D,2017-06-04,
건,毽,D,2017-06-04,
건,漧,D,2017-06-04,
건,瀽,D,2017-06-04,
건,藆,D,2017-06-04,
건,踺,D,2017-06-04,
건,鑳,D,2017-06-04,
건,騝,D,2017-06-04,
건,鰎,D,2017-06-04,
건,鰬,D,2017-06-04,
건,㓺,D,2017-06-04,
건,㔓,D,2017-06-04,
건,㗔,D,2017-06-04,
건,㨴,D,2017-06-04,
건,㩃,D,2017-06-04,
건,㩮,D,2017-06-04,
건,㩷,D,2017-06-04,
건,㸫,D,2017-06-04,
건,䇂,D,2017-06-04,
건,䇟,D,2017-06-04,
건,䊕,D,2017-06-04,
건,䘜,D,2017-06-04,
건,䙭,D,2017-06-04,
건,䞿,D,2017-06-04,
건,䭈,D,2017-06-04,
건,䮿,D,2017-06-04,
건,䢖,I,2017-06-04,
걸,傑,D,2017-06-04,"호걸 걸, 준걸 걸, 뛰어날 걸, 거만할 걸, 떡잎 걸"
걸,乞,D,2017-06-04,"구걸할 걸, 요구할 걸, 원할 걸, 거지 걸"
걸,杰,D,2017-06-04,"傑의 俗字, 준걸 걸"
걸,桀,D,2017-06-04,"찢을 걸, 홰 걸, 빼어날 걸, 멜 걸, 사나을 걸, 왕이름 걸"
걸,偈,D,2017-06-04,"힘 빼두를 걸, 빠를 걸, 헌걸찰 걸"
걸,朅,D,2017-06-04,갈 걸
걸,乬,D,2017-06-04,갈 걸
걸,榤,D,2017-06-04,닭의 홰 걸
걸,嵥,D,2017-06-04,
걸,㐦,D,2017-06-04,
걸,滐,D,2017-06-04,
걸,搩,D,2017-06-04,
걸,櫭,D,2017-06-04,
걸,芞,D,2017-06-04,
걸,藒,D,2017-06-04,
걸,㘶,D,2017-06-04,
걸,㹇,D,2017-06-04,
걸,䎢,D,2017-06-04,
걸,䒗,D,2017-06-04,
검,檢,D,2017-06-04,"교정할 검, 금제할 검, 법 검, 봉할 검, 책메뚜기 검, 수결둘 검, 검사할 검"
검,儉,D,2017-06-04,"검소할 검, 흉년들 검, 적을 검, 가난할 검"
검,劍,D,2017-06-04,"칼 검, 칼로 찔러 죽일 검, 칼 쓰는법 검"
검,劒,D,2017-06-04,"劎의 譌字, 칼 검"
검,黔,D,2017-06-04,검을 검
검,鈐,D,2017-06-04,"굴대 비녀장 검, 자물쇠 검, 큰 보습 검"
검,瞼,D,2017-06-04,눈시울 검
검,撿,D,2017-06-04,"잡을 검, 구속할 검, 관찰할 검, 비교할 검"
검,芡,D,2017-06-04,"마름 검, 가시연밥 검"
검,岒,D,2017-06-04,
검,臉,D,2017-06-04,
검,劎,D,2017-06-04,
검,俭,D,2017-06-04,
검,倹,D,2017-06-04,
검,剑,D,2017-06-04,
검,剣,D,2017-06-04,
검,捡,D,2017-06-04,
검,检,D,2017-06-04,
검,検,D,2017-06-04,
검,睑,D,2017-06-04,
검,脸,D,2017-06-04,
검,钤,D,2017-06-04,
검,仱,D,2017-06-04,
검,剱,D,2017-06-04,
검,劔,D,2017-06-04,
검,忴,D,2017-06-04,
검,㧄,D,2017-06-04,
검,䇜,D,2017-06-04,
검,䈩,D,2017-06-04,
검,䩎,D,2017-06-04,
겁,怯,D,2017-06-04,"무서워할 겁, 겁낼 겁, 으를 겁"
겁,劫,D,2017-06-04,"위협할 겁, 겁탈할 겁, 부지런할 겁, 대궐 층계 겁, 겁 겁, 화재 겁, 빼앗을 겁"
겁,迲,D,2017-06-04,자내
겁,刦,D,2017-06-04,"겁탈할 겁, 구속할 겁"
겁,刧,D,2017-06-04,刦의 俗字
겁,刼,D,2017-06-04,
겁,㤼,D,2017-06-04,
겁,㥘,D,2017-06-04,
겁,袷,D,2017-06-04,
겁,跲,D,2017-06-04,
겁,昅,D,2017-06-04,
겁,抾,D,2017-06-04,
겁,极,D,2017-06-04,
겁,砝,D,2017-06-04,
겁,蜐,D,2017-06-04,
겁,衱,D,2017-06-04,
겁,鉣,D,2017-06-04,
겁,魥,D,2017-06-04,
겁,鵖,D,2017-06-04,
겁,㭲,D,2017-06-04,
겁,㹤,D,2017-06-04,
겁,㾀,D,2017-06-04,
겁,䀷,D,2017-06-04,
겁,䂲,D,2017-06-04,
겁,䂶,D,2017-06-04,
것,唟,D,2017-06-04,
게,揭,D,2017-06-04,"높이 들 게, 옷 걷고 물 건널 게, 등에 질 게"
게,憩,D,2017-06-04,쉴 게
게,偈,D,2017-06-04,"쉴 게, 게타 게, 글귀 게"
게,愒,D,2017-06-04,
게,垍,D,2017-06-04,
게,掲,D,2017-06-04,
게,憇,D,2017-06-04,
격,格,D,2017-06-04,"이를 격, 올 격, 바를 격, 대적할 격, 감동할 격, 격식 격"
격,激,D,2017-06-04,"물결 부딪혀 흐를 격, 찌를 격, 맑은 소리 격, 말 과격히 할 격, 급할 격"
격,擊,D,2017-06-04,"撃과 同字, 칠 격"
격,隔,D,2017-06-04,"막을 격, 멀 격"
격,檄,D,2017-06-04,"격서 격, 격문 격, 과격할 격"
격,膈,D,2017-06-04,명치 격
격,覡,D,2017-06-04,"박수 격, 남자무당 격"
격,翮,D,2017-06-04,
격,骼,D,2017-06-04,"마른 뼈 격, 드러난 뼈 격, 짐승의 뼈 격"
격,闃,D,2017-06-04,고요할 격
격,鬲,D,2017-06-04,"오지병 격, 땅이름 격, 다리굽은솥 격"
격,挌,D,2017-06-04,"칠 격, 들 격"
격,鴃,D,2017-06-04,"왜가리 격, 때까치 격"
격,毄,D,2017-06-04,"맞부딛는 소리 격, 충돌할 격, 창 격"
격,撃,D,2017-06-04,
격,繳,D,2017-06-04,
격,閴,D,2017-06-04,
격,綌,D,2017-06-04,
격,鵙,D,2017-06-04,
격,愅,D,2017-06-04,
격,滆,D,2017-06-04,
격,薂,D,2017-06-04,
격,諽,D,2017-06-04,
격,击,D,2017-06-04,
격,绤,D,2017-06-04,
격,缂,D,2017-06-04,
격,缴,D,2017-06-04,
격,觋,D,2017-06-04,
격,阒,D,2017-06-04,
격,䴗,D,2017-06-04,
격,呄,D,2017-06-04,
격,嗝,D,2017-06-04,
격,垎,D,2017-06-04,
격,墼,D,2017-06-04,
격,搹,D,2017-06-04,
격,搿,D,2017-06-04,
격,敋,D,2017-06-04,
격,楁,D,2017-06-04,
격,欫,D,2017-06-04,
격,湨,D,2017-06-04,
격,燩,D,2017-06-04,
격,犑,D,2017-06-04,
격,狊,D,2017-06-04,
격,獥,D,2017-06-04,
격,礊,D,2017-06-04,
격,緙,D,2017-06-04,
격,臵,D,2017-06-04,
격,蛒,D,2017-06-04,
격,觡,D,2017-06-04,
격,譤,D,2017-06-04,
격,轚,D,2017-06-04,
격,郹,D,2017-06-04,
격,鄓,D,2017-06-04,
격,鞷,D,2017-06-04,
격,鶪,D,2017-06-04,
격,鸄,D,2017-06-04,
격,鼳,D,2017-06-04,
격,㐿,D,2017-06-04,
격,㦘,D,2017-06-04,
격,㦴,D,2017-06-04,
격,㪾,D,2017-06-04,
격,䁶,D,2017-06-04,
격,䂆,D,2017-06-04,
격,䈪,D,2017-06-04,
격,䐙,D,2017-06-04,
격,䙐,D,2017-06-04,
격,䛿,D,2017-06-04,
격,䞦,D,2017-06-04,
격,䠐,D,2017-06-04,
견,見,D,2017-06-04,"볼 견, 만날 견, 당할 견"
견,犬,D,2017-06-04,큰 개 견
견,堅,D,2017-06-04,"굳을 견, 굳셀 견, 반드시 견"
견,遣,D,2017-06-04,"보낼 견, 쫓을 견, 견전제 견"
견,牽,D,2017-06-04,"당길 견, 이끌 견, 빠를 견, 거리낄 견, 볏줄 견"
견,肩,D,2017-06-04,"어깨 견, 이길 견, 맡길 견, 멜 견, 세 살 된 짐승 견"
견,絹,D,2017-06-04,"비단 견, 깁 견"
견,甄,D,2017-06-04,"질그릇 견, 살필 견, 표시할 견, 진 이름 견, 면할 견, 밝을 견"
견,譴,D,2017-06-04,"꾸짖을 견, 성낼 견, 귀양갈 견"
견,鵑,D,2017-06-04,"접동새 견, 두견새 견, 뻐꾹새 견"
견,繭,D,2017-06-04,"고치 견, 발 부르틀 견, 목 쉴 견, 비단 견"
견,俔,D,2017-06-04,
견,蠲,D,2017-06-04,"밝을 견, 조촐할 견, 반딧불 견"
견,畎,D,2017-06-04,"밭 도랑 견, 산골 도랑 견"
견,縳,D,2017-06-04,
견,狷,D,2017-06-04,"고집스러울 견, 조수할 견, 편협할 견"
견,繾,D,2017-06-04,"곡진할 견, 마지 않을 견"
견,筧,D,2017-06-04,대 홈통 견
견,羂,D,2017-06-04,"걸 견, 걸릴 견"
견,樫,D,2017-06-04,떡갈나무 견
견,鰹,D,2017-06-04,"큰 가물치 견, 물치 견, 강고도리 견"
견,牵,D,2017-06-04,
견,掔,D,2017-06-04,
견,汧,D,2017-06-04,
견,岍,D,2017-06-04,
견,熞,D,2017-06-04,
견,縴,D,2017-06-04,
견,梘,D,2017-06-04,
견,罥,D,2017-06-04,
견,汱,D,2017-06-04,
견,甽,D,2017-06-04,
견,詃,D,2017-06-04,
견,趼,D,2017-06-04,
견,鋻,D,2017-06-04,
견,坚,D,2017-06-04,
견,枧,D,2017-06-04,
견,笕,D,2017-06-04,
견,绢,D,2017-06-04,
견,缱,D,2017-06-04,
견,见,D,2017-06-04,
견,谴,D,2017-06-04,
견,钘,D,2017-06-04,
견,鲣,D,2017-06-04,
견,鹃,D,2017-06-04,
견,䌸,D,2017-06-04,
견,儙,D,2017-06-04,
견,幵,D,2017-06-04,
견,悓,D,2017-06-04,
견,挸,D,2017-06-04,
견,掮,D,2017-06-04,
견,撁,D,2017-06-04,
견,枤,D,2017-06-04,
견,涀,D,2017-06-04,
견,犭,D,2017-06-04,개사슴변
견,猏,D,2017-06-04,
견,獧,D,2017-06-04,
견,瓹,D,2017-06-04,
견,睊,D,2017-06-04,
견,絸,D,2017-06-04,
견,茾,D,2017-06-04,
견,菺,D,2017-06-04,
견,蚈,D,2017-06-04,
견,蜸,D,2017-06-04,
견,蠒,D,2017-06-04,
견,裐,D,2017-06-04,
견,襺,D,2017-06-04,
견,豜,D,2017-06-04,
견,豣,D,2017-06-04,
견,鄄,D,2017-06-04,
견,鈃,D,2017-06-04,
견,銒,D,2017-06-04,
견,鏲,D,2017-06-04,
견,鑓,D,2017-06-04,
견,雃,D,2017-06-04,
견,鳽,D,2017-06-04,
견,鵳,D,2017-06-04,
견,麉,D,2017-06-04,
견,㑠,D,2017-06-04,
견,㝁,D,2017-06-04,
견,㢾,D,2017-06-04,
견,㭴,D,2017-06-04,
견,㯞,D,2017-06-04,
견,㯠,D,2017-06-04,
견,㹂,D,2017-06-04,
견,䄯,D,2017-06-04,
견,䅌,D,2017-06-04,
견,䅐,D,2017-06-04,
견,䋌,D,2017-06-04,
견,䋗,D,2017-06-04,
견,䌑,D,2017-06-04,
견,䑷,D,2017-06-04,
견,䗗,D,2017-06-04,
견,䚈,D,2017-06-04,
견,䚊,D,2017-06-04,
견,䡓,D,2017-06-04,
견,䣺,D,2017-06-04,
견,䪈,D,2017-06-04,
견,䭤,D,2017-06-04,
견,䳌,D,2017-06-04,
견,䵖,D,2017-06-04,
견,䵛,D,2017-06-04,
견,䵡,D,2017-06-04,
견,䵤,D,2017-06-04,
견,䶬,D,2017-06-04,
결,結,D,2017-06-04,"맺을 결, 마칠 결, 나중 결, 몫 결"
결,決,D,2017-06-04,"결단할 결, 물이름 결, 물골 터 놓을 결, 끊을 결, 이별할 결"
결,潔,D,2017-06-04,"맑을 결, 정결할 결, 조촐할 결"
결,缺,D,2017-06-04,"이지러질 결, 번개 번쩍거릴 결, 깨어질 결, 이 빠질 결"
결,訣,D,2017-06-04,"이별할 결, 열결할 결, 사례할 결, 비결 결"
결,拮,D,2017-06-04,"길거할 결, 열심히 일할 결"
결,抉,D,2017-06-04,"긁을 결, 당길 결"
결,闋,D,2017-06-04,"쉴 결, 다할 결, 풍류 마칠 결, 문 닫을 결"
결,觖,D,2017-06-04,"서운할 결, 들쳐낼 결, 바랄 결"
결,絜,D,2017-06-04,
결,玦,D,2017-06-04,"옥패 결, 활 깍지 결"
결,鴃,D,2017-06-04,
결,决,D,2017-06-04,
결,鴂,D,2017-06-04,
결,鈌,D,2017-06-04,
결,駃,D,2017-06-04,
결,袺,D,2017-06-04,
결,刔,D,2017-06-04,
결,洯,D,2017-06-04,
결,逫,D,2017-06-04,
결,㓗,D,2017-06-04,
결,结,D,2017-06-04,
결,诀,D,2017-06-04,
결,阕,D,2017-06-04,
결,僪,D,2017-06-04,
결,妜,D,2017-06-04,
결,挗,D,2017-06-04,
결,炔,D,2017-06-04,
결,焆,D,2017-06-04,
결,砄,D,2017-06-04,
결,缼,D,2017-06-04,
결,芵,D,2017-06-04,
결,蒛,D,2017-06-04,
결,蚗,D,2017-06-04,
결,蛪,D,2017-06-04,
결,觼,D,2017-06-04,
결,赽,D,2017-06-04,
결,趹,D,2017-06-04,
결,迼,D,2017-06-04,
결,釨,D,2017-06-04,
결,鐑,D,2017-06-04,
결,魝,D,2017-06-04,
결,㓶,D,2017-06-04,
결,㛃,D,2017-06-04,
결,㭈,D,2017-06-04,
결,㮮,D,2017-06-04,
결,㹟,D,2017-06-04,
결,㼤,D,2017-06-04,
결,䀗,D,2017-06-04,
결,䊽,D,2017-06-04,
결,䍳,D,2017-06-04,
결,䏐,D,2017-06-04,
결,䝌,D,2017-06-04,
결,䤿,D,2017-06-04,
결,䥛,D,2017-06-04,
결,䦬,D,2017-06-04,
결,䦼,D,2017-06-04,
결,鍥,I,2017-06-04,
겸,兼,D,2017-06-04,"겸할 겸, 아우를 겸, 둘 얻을 겸, 모을 겸"
겸,謙,D,2017-06-04,"사양할 겸, 겸손할 겸, 괘 이름 겸"
겸,慊,D,2017-06-04,"앙심먹을 겸, 불만족하게 생각할 겸, 싫을 겸"
겸,箝,D,2017-06-04,"재갈 겸, 족집개 겸, 목 잠글 겸"
겸,鉗,D,2017-06-04,"목사슬 겸, 세력으로써 남을 누를 겸, 입 다물 겸"
겸,鎌,D,2017-06-04,낫 겸
겸,歉,D,2017-06-04,"흉년들 겸, 적을 겸, 나쁠 겸"
겸,蒹,D,2017-06-04,갈대 겸
겸,嗛,D,2017-06-04,"부족히 여길 겸, 겸손 겸, 입에 밥 물고 있을 겸"
겸,縑,D,2017-06-04,합사비단 겸
겸,傔,D,2017-06-04,겸종 겸
겸,拑,D,2017-06-04,자갈 먹일 겸
겸,檶,D,2017-06-04,
겸,鹻,D,2017-06-04,
겸,黚,D,2017-06-04,얕은 금향빛 겸
겸,鼸,D,2017-06-04,두더쥐 겸
겸,岒,D,2017-06-04,
겸,㻩,D,2017-06-04,
겸,鶼,D,2017-06-04,
겸,缣,D,2017-06-04,
겸,谦,D,2017-06-04,
겸,钳,D,2017-06-04,
겸,鳒,D,2017-06-04,
겸,鹣,D,2017-06-04,
겸,嵰,D,2017-06-04,
겸,槏,D,2017-06-04,
겸,羬,D,2017-06-04,
겸,膁,D,2017-06-04,
겸,趝,D,2017-06-04,
겸,鰜,D,2017-06-04,
겸,䈤,D,2017-06-04,
겸,䈴,D,2017-06-04,
겸,䊴,D,2017-06-04,
겸,䭠,D,2017-06-04,
겸,䯡,D,2017-06-04,
겹,裌,D,2017-06-04,
겹,唊,D,2017-06-04,
겹,䛟,D,2017-06-04,
겹,郟,D,2017-06-04,
겹,郏,D,2017-06-04,
겹,圶,D,2017-06-04,
겹,掐,D,2017-06-04,
겹,殎,D,2017-06-04,
겹,鵊,D,2017-06-04,
겹,䀫,D,2017-06-04,
겹,䁍,D,2017-06-04,
겹,䩡,D,2017-06-04,
경,京,D,2017-06-04,서울 경
경,敬,D,2017-06-04,공경할 경
경,輕,D,2017-06-04,가벼울 경
경,經,D,2017-06-04,"날 경, 경서 경"
경,慶,D,2017-06-04,경사 경
경,更,D,2017-06-04,"고칠 경, 다시 경"
경,景,D,2017-06-04,"별 경, 볕 경"
경,庚,D,2017-06-04,일곱째 천간 경
경,驚,D,2017-06-04,놀랄 경
경,耕,D,2017-06-04,밭갈 경
경,競,D,2017-06-04,"겨룰 경, 다툴 경"
경,境,D,2017-06-04,지경 경
경,竟,D,2017-06-04,"다할 경, 마칠 경"
경,警,D,2017-06-04,경계할 경
경,鏡,D,2017-06-04,거울 경
경,傾,D,2017-06-04,"기울 경, 기울어질 경"
경,卿,D,2017-06-04,벼슬 경
경,頃,D,2017-06-04,"밭 넓이 단위 경, 백이랑 경"
경,徑,D,2017-06-04,지름길 경
경,硬,D,2017-06-04,"굳을 경, 단단할 경"
경,梗,D,2017-06-04,"대개 경, 곧을 경"
경,瓊,D,2017-06-04,"옥 경, 붉은옥 경"
경,儆,D,2017-06-04,경계할 경
경,璟,D,2017-06-04,"옥 빛 경, 옥광채날 경"
경,炅,D,2017-06-04,"빛날 경, 빗날 경"
경,勁,D,2017-06-04,굳셀 경
경,鯨,D,2017-06-04,고래 경
경,磬,D,2017-06-04,경쇠 경
경,頸,D,2017-06-04,목 경
경,莖,D,2017-06-04,줄기 경
경,脛,D,2017-06-04,정강이 경
경,憬,D,2017-06-04,"깨달을 경, 깨우칠 경"
경,痙,D,2017-06-04,"심줄 땅길 경, 목뻣뻣할 경"
경,絅,D,2017-06-04,"끌어 쥘 경, 낚을 경"
경,耿,D,2017-06-04,"빛날 경, 반짝거릴 경"
경,逕,D,2017-06-04,"소로 경, 가까울 경"
경,坰,D,2017-06-04,들 경
경,璥,D,2017-06-04,경옥 경
