문,懣
문,捫
문,璊
물,勿
물,物
물,沕
미,米
미,未
미,味
미,美
미,尾
미,迷
미,微
미,眉
미,渼
미,薇
미,彌
미,嵄
미,媄
미,媚
미,嵋
미,梶
미,楣
미,湄
미,謎
미,靡
미,黴
미,躾
미,媺
미,濔
미,煝
미,娓
미,洣
미,侎
미,瑂
미,𥹄
미,㵟
미,冞
미,蘪
미,媺
미,亹
미,弭
미,敉
미,麋
미,瀰
미,獼
미,糜
미,縻
미,苿
미,蘼
미,彌
미,弥
민,民
민,敏
민,憫
민,玟
민,旻
민,旼
민,閔
민,珉
민,岷
민,忞
민,慜
민,敃
민,愍
민,潣
민,暋
민,䪸
민,泯
민,悶
민,緡
민,𩔉
민,鈱
민,脗
민,閩
민,盿
민,罠
민,琝
민,琘
민,緍
민,苠
민,鰵
민,黽
민,珉
민,瑉
민,砇
민,䃉
민,忞
민,忟
밀,密
밀,蜜
밀,謐
밀,樒
밀,滵
박,泊
박,拍
박,迫
박,朴
박,博
박,薄
박,珀
박,撲
박,璞
박,鉑
박,舶
박,剝
박,樸
박,箔
박,粕
박,縛
박,膊
박,雹
박,駁
박,亳
박,欂
박,牔
박,鎛
박,駮
박,髆
반,反
반,飯
반,半
반,般
반,盤
반,班
반,返
반,叛
반,伴
반,畔
반,頒
반,潘
반,磐
반,拌
반,搬
반,攀
반,斑
반,槃
반,泮
반,瘢
